,id,place_name,category_name,category_group_code,category_group_name,phone,address_name,road_address_name,x,y,place_url,distance,가게 이름,별점,리뷰 수,태그들,연번,업소명,소재지,지정등급,지정번호,지정일자
4465,111194127,파삼솥뚜껑삼겹살 쌍문점,"음식점 > 한식 > 육류,고기 > 삼겹살",FD6,음식점,02-993-5151,서울 도봉구 쌍문동 19-22,서울 도봉구 도당로2길 13,127.0357673,37.65945137,http://place.map.kakao.com/111194127,215,파삼솥뚜껑삼겹살 쌍문점,4.5,19,"#솥뚜껑삼겹살, #쌍문맛집, #파삼, #이동약자접근, #제로페이",,,,,,
55,444754635,자꾸자꾸먹고싶은삼겹살,"음식점 > 한식 > 육류,고기 > 삼겹살",FD6,음식점,,서울 도봉구 창동 807,서울 도봉구 마들로 555,127.0486525,37.66032972,http://place.map.kakao.com/444754635,339,자꾸자꾸먹고싶은삼겹살,5,1,#제로페이,,,,,,
2882,467671738,저팔계사람잡네 신창점,"음식점 > 한식 > 육류,고기 > 삼겹살",FD6,음식점,02-905-7861,서울 도봉구 창동 568-15,서울 도봉구 덕릉로60길 5,127.039898,37.63995097,http://place.map.kakao.com/467671738,887,저팔계사람잡네 신창점,5,4,#제로페이,,,,,,
5098,472933772,방학돈쭈니네,"음식점 > 한식 > 육류,고기 > 삼겹살",FD6,음식점,02-955-7060,서울 도봉구 방학동 651-1,서울 도봉구 도당로27길 54,127.0411086,37.6697136,http://place.map.kakao.com/472933772,138,방학돈쭈니네,5,1,#제로페이,,,,,,
3517,645363971,이가네미나리삼겹,"음식점 > 한식 > 육류,고기 > 삼겹살",FD6,음식점,,서울 도봉구 창동 651-2,서울 도봉구 도봉로112길 16,127.0355504,37.64673587,http://place.map.kakao.com/645363971,172,이가네미나리삼겹,0,0,#제로페이,,,,,,
3063,938019904,꽃돼지삼겹살 창동점,"음식점 > 한식 > 육류,고기 > 삼겹살",FD6,음식점,0503-7150-9528,서울 도봉구 창동 135-28,서울 도봉구 노해로63길 84-9,127.0472683,37.65253499,http://place.map.kakao.com/938019904,174,꽃돼지삼겹살 창동점,4,3,"#창동역고기집, #창동역목살바베큐, #창동역삼겹살, #창동역소갈비육회, #창동역차돌박이, #점심식사, #친목모임, #회식장소, #제로페이",,,,,,
4533,1102634964,삼겹식당,"음식점 > 한식 > 육류,고기 > 삼겹살",FD6,음식점,02-3493-9292,서울 도봉구 방학동 668-32,서울 도봉구 방학로 174,127.03283,37.66252637,http://place.map.kakao.com/1102634964,287,삼겹식당,4.6,19,"#안심식당, #가족모임, #깔끔한, #제로페이",,,,,,
3190,1460484170,묵고갈래 솥뚜껑삼겹살 1호점,"음식점 > 한식 > 육류,고기 > 삼겹살",FD6,음식점,,서울 도봉구 창동 552-13,서울 도봉구 덕릉로54길 6,127.0376058,37.63759294,http://place.map.kakao.com/1460484170,88,묵고갈래 솥뚜껑삼겹살 1호점,4.2,5,"#안심식당, #술한잔하기좋은, #제로페이",,,,,,
145,1493261433,싹쓰리 솥뚜껑김치삼겹살 방학점,"음식점 > 한식 > 육류,고기 > 삼겹살",FD6,음식점,02-955-9293,서울 도봉구 방학동 718-7,서울 도봉구 마들로 657,127.045914,37.66900546,http://place.map.kakao.com/1493261433,402,싹쓰리 솥뚜껑김치삼겹살 방학점,5,2,"#회식장소, #제로페이",,,,,,
5049,1506291316,방학동고추장삼겹살,"음식점 > 한식 > 육류,고기 > 삼겹살",FD6,음식점,02-954-5970,서울 도봉구 방학동 704-36,서울 도봉구 도봉로149길 10,127.0423556,37.66618853,http://place.map.kakao.com/1506291316,65,방학동고추장삼겹살,5,1,"#노포, #카카오페이, #제로페이",,,,,,
5187,1655363544,무수골삼겹살,"음식점 > 한식 > 육류,고기 > 삼겹살",FD6,음식점,02-954-3392,서울 도봉구 도봉동 617-15,서울 도봉구 도봉로 763,127.0437909,37.6726156,http://place.map.kakao.com/1655363544,344,무수골삼겹살,5,2,"#점심식사, #친목모임, #카카오페이, #제로페이",,,,,,
4115,1809086511,삼겹포차,"음식점 > 한식 > 육류,고기 > 삼겹살",FD6,음식점,,서울 도봉구 창동 296-6,서울 도봉구 해등로 130,127.0408353,37.65512051,http://place.map.kakao.com/1809086511,348,삼겹포차,0,0,"#카카오페이, #제로페이",,,,,,
5204,1819450068,와우 솥뚜껑삼겹살,"음식점 > 한식 > 육류,고기 > 삼겹살",FD6,음식점,02-6225-4300,서울 도봉구 방학동 718-6,서울 도봉구 마들로 649-20,127.0448516,37.66835176,http://place.map.kakao.com/1819450068,81,와우 솥뚜껑삼겹살,4.6,8,#제로페이,,,,,,
4097,1873107685,돼지네삼겹살,"음식점 > 한식 > 육류,고기 > 삼겹살",FD6,음식점,02-999-5120,서울 도봉구 창동 134,서울 도봉구 노해로63다길 17,127.0461765,37.65362741,http://place.map.kakao.com/1873107685,93,돼지네삼겹살,4,4,"#안심식당, #제로페이",,,,,,
4777,1993968221,돼지오9먹9 방학본점,"음식점 > 한식 > 육류,고기 > 삼겹살",FD6,음식점,02-955-2125,서울 도봉구 방학동 620-15,서울 도봉구 시루봉로 216,127.0342185,37.66775437,http://place.map.kakao.com/1993968221,321,돼지오9먹9 방학본점,4,1,"#회식장소, #제로페이",,,,,,
3911,2033414963,육집으로 쌍문점,"음식점 > 한식 > 육류,고기 > 삼겹살",FD6,음식점,02-918-5000,서울 도봉구 쌍문동 111-9,서울 도봉구 도봉로109길 67,127.0296732,37.64735286,http://place.map.kakao.com/2033414963,170,육집으로 쌍문점,0,0,#제로페이,,,,,,
5162,130311057,식껍 도봉점,"음식점 > 한식 > 육류,고기 > 식껍",FD6,음식점,010-7679-3392,서울 도봉구 도봉동 611-19,서울 도봉구 도당로29길 65,127.0421256,37.67020608,http://place.map.kakao.com/130311057,116,식껍 도봉점,3.7,3,#제로페이,,,,,,
4482,9364278,원뎅이골,"음식점 > 한식 > 육류,고기 > 오리",FD6,음식점,02-3491-5096,서울 도봉구 방학동 589-2,서울 도봉구 방학로 284,127.0209582,37.66306606,http://place.map.kakao.com/9364278,383,원뎅이골,4.7,3,"#가족모임, #애견동반식당, #친목모임, #제로페이",,,,,,
3966,9551950,하루방유황오리,"음식점 > 한식 > 육류,고기 > 오리",FD6,음식점,02-991-5292,서울 도봉구 창동 261-6,서울 도봉구 노해로63나길 8,127.0447851,37.65397032,http://place.map.kakao.com/9551950,233,하루방유황오리,4.2,6,"#가족모임, #친목모임, #제로페이",,,,,,
3018,16767257,늘해랑오리이야기,"음식점 > 한식 > 육류,고기 > 오리",FD6,음식점,02-907-7001,서울 도봉구 창동 518-16,서울 도봉구 우이천로 132,127.0400687,37.6328998,http://place.map.kakao.com/16767257,435,늘해랑오리이야기,0,0,#제로페이,,,,,,
4052,16767441,오리마을 숯불회전구이 도봉점,"음식점 > 한식 > 육류,고기 > 오리",FD6,음식점,02-906-5292,서울 도봉구 쌍문동 343-2,서울 도봉구 노해로 163,127.0271006,37.64934105,http://place.map.kakao.com/16767441,272,오리마을 숯불회전구이 도봉점,2.6,13,"#안심식당, #가족모임, #회식장소, #제로페이",,,,,,
190,472798895,오리큐 도봉점,"음식점 > 한식 > 육류,고기 > 오리",FD6,음식점,02-955-5537,서울 도봉구 도봉동 624-81,서울 도봉구 도봉로156길 31,127.0461589,37.67272011,http://place.map.kakao.com/472798895,352,오리큐 도봉점,5,1,#제로페이,,,,,,
3266,1058315968,최고의오리,"음식점 > 한식 > 육류,고기 > 오리",FD6,음식점,02-999-8875,서울 도봉구 창동 582-60,서울 도봉구 덕릉로57길 38,127.0366531,37.64009798,http://place.map.kakao.com/1058315968,102,최고의오리,0,0,#제로페이,,,,,,
4602,1854767704,오케이능이마을,"음식점 > 한식 > 육류,고기 > 오리",FD6,음식점,,서울 도봉구 쌍문동 711,서울 도봉구 방학로5길 33,127.0381346,37.66141837,http://place.map.kakao.com/1854767704,141,오케이능이마을,0,0,#제로페이,,,,,,
3817,2123526732,생생오리구이,"음식점 > 한식 > 육류,고기 > 오리",FD6,음식점,02-999-5292,서울 도봉구 창동 657-126,서울 도봉구 도봉로110나길 34,127.0351814,37.64754056,http://place.map.kakao.com/2123526732,62,생생오리구이,4.9,7,"#가족모임, #점심식사, #친목모임, #제로페이",,,,,,
3375,9414275,장수보쌈족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,02-908-3543,서울 도봉구 창동 135-14,서울 도봉구 노해로63다길 6,127.0469514,37.6532595,http://place.map.kakao.com/9414275,108,장수보쌈족발,2.9,8,"#점심식사, #제로페이",,,,,,
5234,9824490,보쌈애,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,,서울 도봉구 방학동 719-3,서울 도봉구 도봉로152길 26,127.0452454,37.66923817,http://place.map.kakao.com/9824490,104,보쌈애,4.3,3,#제로페이,,,,,,
4049,10792078,종가집할매보쌈족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,02-902-2020,서울 도봉구 쌍문동 342-3,서울 도봉구 노해로 162,127.0273406,37.64889051,http://place.map.kakao.com/10792078,257,종가집할매보쌈족발,0,0,#제로페이,,,,,,
4659,11937663,아씨보쌈칼국수,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,02-3494-2225,서울 도봉구 방학동 664-19,서울 도봉구 도당로 59,127.0345769,37.6634701,http://place.map.kakao.com/11937663,109,아씨보쌈칼국수,3.3,4,"#안심식당, #가족모임, #점심특선, #친목모임, #혼밥, #제로페이",,,,,,
3882,16818929,장충족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,02-999-1177,서울 도봉구 쌍문동 98-40,서울 도봉구 노해로60길 88,127.0329469,37.64758805,http://place.map.kakao.com/16818929,61,장충족발,1,1,#제로페이,,,,,,
103,18857202,당일왕족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,02-954-3151,서울 도봉구 방학동 716-5,서울 도봉구 도봉로150길 43,127.0453762,37.66620813,http://place.map.kakao.com/18857202,416,당일왕족발,3.7,10,#제로페이,,,,,,
4347,18873727,족발의장인족장 쌍문점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,02-903-0186,서울 도봉구 쌍문동 199-1,서울 도봉구 해등로 206,127.0339625,37.65826261,http://place.map.kakao.com/18873727,313,족발의장인족장 쌍문점,3.4,7,#제로페이,,,,,,
3030,19479084,박순남의오시는족족,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,02-994-7001,서울 도봉구 창동 5,서울 도봉구 마들로11가길 12,127.0487292,37.65283262,http://place.map.kakao.com/19479084,85,박순남의오시는족족,4.2,5,#제로페이,,,,,,
4026,21391986,노박사왕족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,02-904-6644,서울 도봉구 쌍문동 88-41,서울 도봉구 도봉로113길 10,127.0336859,37.64813564,http://place.map.kakao.com/21391986,75,노박사왕족발,3,2,"#카카오페이, #제로페이",,,,,,
4930,21961223,뚱보족발보쌈,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,02-954-5855,서울 도봉구 방학동 703-65,서울 도봉구 도봉로 675,127.0423797,37.66471451,http://place.map.kakao.com/21961223,277,뚱보족발보쌈,4.8,4,"#친목모임, #제로페이",,,,,,
3877,24986474,흥부네한방족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,02-999-8558,서울 도봉구 쌍문동 100-30,서울 도봉구 도봉로109길 16,127.0324752,37.64684217,http://place.map.kakao.com/24986474,55,흥부네한방족발,4.6,12,"#막국수, #매운족발, #미니족발, #보쌈, #족발, #제로페이",,,,,,
2972,65136089,88가마솥족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,,서울 도봉구 창동 503-3,서울 도봉구 우이천로4라길 6,127.0413493,37.63368412,http://place.map.kakao.com/65136089,600,88가마솥족발,0,0,#제로페이,,,,,,
5211,323091535,이장군족발보쌈 도봉직영점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,02-999-4882,서울 도봉구 방학동 718-7,서울 도봉구 마들로 657,127.0453378,37.66832995,http://place.map.kakao.com/323091535,96,이장군족발보쌈 도봉직영점,4.8,4,#제로페이,,,,,,
3395,382609224,이도보쌈,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,,서울 도봉구 창동 647-1,서울 도봉구 도봉로106길 22,127.03358,37.64446056,http://place.map.kakao.com/382609224,269,이도보쌈,5,3,#제로페이,,,,,,
4963,425387597,더맛있는족발보쌈 방학점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,02-955-5604,서울 도봉구 방학동 701-23,서울 도봉구 도당로 120,127.0397606,37.66706879,http://place.map.kakao.com/425387597,135,더맛있는족발보쌈 방학점,5,4,"#안심식당, #제로페이",,,,,,
186,470162246,황금족발 본점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,02-3494-0280,서울 도봉구 도봉동 624-83,서울 도봉구 마들로 699,127.0464105,37.67272271,http://place.map.kakao.com/470162246,332,황금족발 본점,4.5,10,#제로페이,,,,,,
4913,971753944,소문난순대국왕족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,,서울 도봉구 방학동 660-9,서울 도봉구 도당로13가길 28,127.0368575,37.66618947,http://place.map.kakao.com/971753944,86,소문난순대국왕족발,4.2,6,"#노포, #제로페이",,,,,,
3323,1068839496,신창시장족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,02-995-8544,서울 도봉구 창동 585-12,서울 도봉구 덕릉로57길 47,127.0361206,37.6402387,http://place.map.kakao.com/1068839496,170,신창시장족발,4,4,#제로페이,,,,,,
4068,1255973453,숯불구이족발꾸이족,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,,서울 도봉구 쌍문동 372-5,서울 도봉구 우이천로 351,127.0249606,37.64759362,http://place.map.kakao.com/1255973453,221,숯불구이족발꾸이족,5,1,#제로페이,,,,,,
2874,1363595166,신창족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,02-992-7604,서울 도봉구 창동 453-1,서울 도봉구 덕릉로60길 49-1,127.0407274,37.6380415,http://place.map.kakao.com/1363595166,877,신창족발,4,3,#제로페이,,,,,,
224,1648864277,오늘도문어마늘보쌈칼국수,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,02-3491-5353,서울 도봉구 도봉동 625-18,서울 도봉구 마들로 725,127.0471328,37.67491901,http://place.map.kakao.com/1648864277,277,오늘도문어마늘보쌈칼국수,4.5,6,"#친목모임, #제로페이",,,,,,
3271,1678030691,쌍문족발보쌈,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,02-900-9555,서울 도봉구 창동 578-135,서울 도봉구 덕릉로53길 18,127.0365367,37.63845102,http://place.map.kakao.com/1678030691,63,쌍문족발보쌈,3,2,#제로페이,,,,,,
3321,1770272595,명가족발보쌈,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,02-996-6682,서울 도봉구 창동 585-11,서울 도봉구 덕릉로59자길 31,127.0359485,37.64033245,http://place.map.kakao.com/1770272595,167,명가족발보쌈,5,3,"#점심식사, #제로페이",,,,,,
3249,2004217070,족돈,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,02-908-4495,서울 도봉구 창동 578-45,서울 도봉구 덕릉로57길 7,127.0378831,37.63920021,http://place.map.kakao.com/2004217070,67,족돈,3.5,2,#제로페이,,,,,,
562,23326327,가장맛있는족발 창동역점,"음식점 > 한식 > 육류,고기 > 족발,보쌈 > 가장맛있는족발",FD6,음식점,02-900-5849,서울 도봉구 창동 12-2,서울 도봉구 노해로69길 21-7,127.0503799,37.65316727,http://place.map.kakao.com/23326327,212,가장맛있는족발 창동역점,4.3,3,#제로페이,,,,,,
5235,190670562,귀한족발 방학역점,"음식점 > 한식 > 육류,고기 > 족발,보쌈 > 귀한족발",FD6,음식점,02-3494-2467,서울 도봉구 방학동 719-3,서울 도봉구 도봉로152길 26,127.0452454,37.66923817,http://place.map.kakao.com/190670562,104,귀한족발 방학역점,4,2,"#친목모임, #제로페이",,,,,,
3655,569159807,귀한족발 수유직영점,"음식점 > 한식 > 육류,고기 > 족발,보쌈 > 귀한족발",FD6,음식점,02-991-1746,서울 도봉구 창동 655-24,서울 도봉구 도봉로110길 5,127.0340546,37.64646691,http://place.map.kakao.com/569159807,96,귀한족발 수유직영점,2.6,10,"#가족모임, #배달, #점심식사, #점심특선, #제로페이",,,,,,
4423,1265893977,귀한족발 쌍문점,"음식점 > 한식 > 육류,고기 > 족발,보쌈 > 귀한족발",FD6,음식점,0502-5550-0354,서울 도봉구 창동 731-102,서울 도봉구 도봉로 590,127.0401123,37.65719752,http://place.map.kakao.com/1265893977,106,귀한족발 쌍문점,3.9,11,"#귀한족발쌍문점, #쌍문맛집, #쌍문보쌈, #쌍문족발, #쌍문회식, #카카오페이, #제로페이",,,,,,
4209,1044233788,만족오향족발 창동점,"음식점 > 한식 > 육류,고기 > 족발,보쌈 > 만족오향족발",FD6,음식점,02-994-4689,서울 도봉구 창동 826,서울 도봉구 도봉로136가길 73,127.0425388,37.65554787,http://place.map.kakao.com/1044233788,234,만족오향족발 창동점,5,2,#제로페이,,,,,,
2197,284754527,족발야시장 창동역점,"음식점 > 한식 > 육류,고기 > 족발,보쌈 > 족발야시장",FD6,음식점,02-999-4969,서울 도봉구 창동 12-1,서울 도봉구 노해로69길 21-11,127.0500654,37.65310325,http://place.map.kakao.com/284754527,227,족발야시장 창동역점,4.5,2,"#선한영향력가게, #카카오페이, #제로페이",,,,,,
4442,659797202,족발야시장 쌍문점,"음식점 > 한식 > 육류,고기 > 족발,보쌈 > 족발야시장",FD6,음식점,02-990-4969,서울 도봉구 쌍문동 40-4,서울 도봉구 방학로3길 124,127.0382087,37.65786217,http://place.map.kakao.com/659797202,95,족발야시장 쌍문점,4.3,6,"#가족모임, #친목모임, #회식장소, #제로페이",,,,,,
4242,235600585,라이스볼 쌍문점,음식점 > 한식 > 주먹밥,FD6,음식점,02-999-8799,서울 도봉구 쌍문동 727,서울 도봉구 시루봉로 57,127.0277999,37.65591987,http://place.map.kakao.com/235600585,450,라이스볼 쌍문점,0,0,"#혼밥, #제로페이",,,,,,
97,21581917,봉구스밥버거 방학점,음식점 > 한식 > 주먹밥 > 봉구스밥버거,FD6,음식점,02-3492-8476,서울 도봉구 방학동 716-5,서울 도봉구 도봉로150길 43,127.0459691,37.66638089,http://place.map.kakao.com/21581917,437,봉구스밥버거 방학점,3.9,8,"#카카오페이, #제로페이",,,,,,
4254,25984633,봉구스밥버거 선덕고점,음식점 > 한식 > 주먹밥 > 봉구스밥버거,FD6,음식점,02-900-4697,서울 도봉구 쌍문동 262-2,서울 도봉구 시루봉로 62,127.028046,37.65627479,http://place.map.kakao.com/25984633,429,봉구스밥버거 선덕고점,5,5,#제로페이,,,,,,
2801,1205958951,봉구스밥버거 창동점,음식점 > 한식 > 주먹밥 > 봉구스밥버거,FD6,음식점,02-908-1079,서울 도봉구 창동 7,서울 도봉구 마들로11가길 6-25,127.0490256,37.65220541,http://place.map.kakao.com/1205958951,319,봉구스밥버거 창동점,2.3,7,"#이동약자접근, #제로페이",,,,,,
3860,320464364,서울마님죽 쌍문점,음식점 > 한식 > 죽,FD6,음식점,070-4015-8091,서울 도봉구 쌍문동 88-42,서울 도봉구 도봉로113길 6,127.0338015,37.64806353,http://place.map.kakao.com/320464364,68,서울마님죽 쌍문점,0,0,#제로페이,,,,,,
3658,896703653,맛깔참죽 도봉쌍문역점,음식점 > 한식 > 죽 > 맛깔참죽,FD6,음식점,02-906-6288,서울 도봉구 창동 812,서울 도봉구 도봉로114길 22-8,127.0352493,37.64725853,http://place.map.kakao.com/896703653,98,맛깔참죽 도봉쌍문역점,5,1,#제로페이,,,,,,
3105,16876700,본죽 신창점,음식점 > 한식 > 죽 > 본죽,FD6,음식점,02-993-6288,서울 도봉구 창동 569-4,서울 도봉구 덕릉로 250,127.0393653,37.6397295,http://place.map.kakao.com/16876700,365,본죽 신창점,4,3,#제로페이,,,,,,
141,1734812638,죽이야기 도봉구청점,음식점 > 한식 > 죽 > 죽이야기,FD6,음식점,02-6956-6232,서울 도봉구 방학동 718-7,서울 도봉구 마들로 657,127.0458935,37.66872797,http://place.map.kakao.com/1734812638,388,죽이야기 도봉구청점,5,4,"#이동약자접근, #카카오페이, #제로페이",,,,,,
4586,15384618,신서방부대찌개 방학본점,"음식점 > 한식 > 찌개,전골",FD6,음식점,02-3493-1772,서울 도봉구 방학동 668-32,서울 도봉구 방학로 174,127.0329105,37.66260384,http://place.map.kakao.com/15384618,143,신서방부대찌개 방학본점,3.6,22,"#안심식당, #제로페이",,,,,,
4374,16042621,의정부부대찌개,"음식점 > 한식 > 찌개,전골",FD6,음식점,02-999-4466,서울 도봉구 쌍문동 631-1,서울 도봉구 해등로 156,127.0390979,37.65698613,http://place.map.kakao.com/16042621,124,의정부부대찌개,1.8,5,#제로페이,,,,,,
4375,16042621,의정부부대찌개,"음식점 > 한식 > 찌개,전골",FD6,음식점,02-999-4466,서울 도봉구 쌍문동 631-1,서울 도봉구 해등로 156,127.0390979,37.65698613,http://place.map.kakao.com/16042621,124,의정부부대찌개,4,9,"#안심식당, #제로페이",,,,,,
4501,16058415,명물의정부부대찌개,"음식점 > 한식 > 찌개,전골",FD6,음식점,02-994-7203,서울 도봉구 쌍문동 556,서울 도봉구 방학로3길 99,127.0391713,37.65866103,http://place.map.kakao.com/16058415,101,명물의정부부대찌개,1,1,#제로페이,,,,,,
5110,16273469,박서방부대찌개,"음식점 > 한식 > 찌개,전골",FD6,음식점,02-3494-1028,서울 도봉구 도봉동 612,서울 도봉구 시루봉로 290,127.0411502,37.67113353,http://place.map.kakao.com/16273469,212,박서방부대찌개,4.3,3,"#안심식당, #혼밥, #카카오페이, #제로페이",,,,,,
839,17266418,의정부부대찌개,"음식점 > 한식 > 찌개,전골",FD6,음식점,02-991-4255,서울 도봉구 창동 10-3,서울 도봉구 노해로69길 15,127.0506954,37.65298045,http://place.map.kakao.com/17266418,191,의정부부대찌개,1.8,5,#제로페이,,,,,,
840,17266418,의정부부대찌개,"음식점 > 한식 > 찌개,전골",FD6,음식점,02-991-4255,서울 도봉구 창동 10-3,서울 도봉구 노해로69길 15,127.0506954,37.65298045,http://place.map.kakao.com/17266418,191,의정부부대찌개,4,9,"#안심식당, #제로페이",,,,,,
3637,34108333,용만이네의정부부대찌개n볶음 본점,"음식점 > 한식 > 찌개,전골",FD6,음식점,02-907-3001,서울 도봉구 창동 657-97,서울 도봉구 도봉로112길 19,127.0357783,37.64690338,http://place.map.kakao.com/34108333,43,용만이네의정부부대찌개n볶음 본점,0,0,#제로페이,,,,,,
4373,637396330,본만두 쌍문점,"음식점 > 한식 > 찌개,전골",FD6,음식점,0507-1483-8932,서울 도봉구 쌍문동 651,서울 도봉구 해등로 157,127.0387805,37.65680153,http://place.map.kakao.com/637396330,109,본만두 쌍문점,3,5,"#점심특선, #친목모임, #회식장소, #제로페이",,,,,,
3878,841137494,쌍문동부대찌개,"음식점 > 한식 > 찌개,전골",FD6,음식점,02-992-8155,서울 도봉구 쌍문동 98-77,서울 도봉구 노해로60길 92,127.0328959,37.64754482,http://place.map.kakao.com/841137494,57,쌍문동부대찌개,4.3,3,#제로페이,,,,,,
4662,898943246,통통부대찌개칼국수,"음식점 > 한식 > 찌개,전골",FD6,음식점,02-3493-1719,서울 도봉구 방학동 663-1,서울 도봉구 방학로10길 46,127.0338994,37.66412802,http://place.map.kakao.com/898943246,138,통통부대찌개칼국수,5,1,#제로페이,,,,,,
5074,1076063789,오뎅식당 분점,"음식점 > 한식 > 찌개,전골",FD6,음식점,02-954-1944,서울 도봉구 방학동 654-19,서울 도봉구 도당로 145,127.042558,37.66726963,http://place.map.kakao.com/1076063789,121,오뎅식당 분점,1.6,5,#제로페이,,,,,,
4377,1080006337,착한부대찌개 쌍문2호점,"음식점 > 한식 > 찌개,전골",FD6,음식점,02-900-3991,서울 도봉구 쌍문동 631-3,서울 도봉구 도봉로 581,127.0393235,37.65701218,http://place.map.kakao.com/1080006337,127,착한부대찌개 쌍문2호점,4,1,"#혼밥, #제로페이",,,,,,
4036,1184046833,뚜껑집부대찌개,"음식점 > 한식 > 찌개,전골",FD6,음식점,,서울 도봉구 쌍문동 98-39,서울 도봉구 도봉로113길 25,127.0327002,37.64829629,http://place.map.kakao.com/1184046833,90,뚜껑집부대찌개,0,0,#제로페이,,,,,,
4037,1184046833,뚜껑집부대찌개,"음식점 > 한식 > 찌개,전골",FD6,음식점,,서울 도봉구 쌍문동 98-39,서울 도봉구 도봉로113길 25,127.0327002,37.64829629,http://place.map.kakao.com/1184046833,90,뚜껑집부대찌개,0,0,#제로페이,,,,,,
225,1341894209,의정부신곡부대찌개 도봉점,"음식점 > 한식 > 찌개,전골",FD6,음식점,02-934-0909,서울 도봉구 도봉동 625-20,서울 도봉구 마들로 723,127.0470103,37.67474247,http://place.map.kakao.com/1341894209,277,의정부신곡부대찌개 도봉점,2.5,2,#제로페이,,,,,,
4292,1482379108,부뚜막,"음식점 > 한식 > 찌개,전골",FD6,음식점,02-999-0030,서울 도봉구 쌍문동 256,서울 도봉구 해등로 255,127.0282197,37.65716853,http://place.map.kakao.com/1482379108,402,부뚜막,3.3,3,#제로페이,,,,,,
4293,1482379108,부뚜막,"음식점 > 한식 > 찌개,전골",FD6,음식점,02-999-0030,서울 도봉구 쌍문동 256,서울 도봉구 해등로 255,127.0282197,37.65716853,http://place.map.kakao.com/1482379108,402,부뚜막,2.6,5,"#안심식당, #제로페이",,,,,,
4412,1740336551,예가만두,"음식점 > 한식 > 찌개,전골",FD6,음식점,02-955-8252,서울 도봉구 방학동 463-5,서울 도봉구 방학로 251,127.0242308,37.66132835,http://place.map.kakao.com/1740336551,349,예가만두,4.7,20,#제로페이,,,,,,
3389,1758307801,쌍문역맛있는김치찌개,"음식점 > 한식 > 찌개,전골",FD6,음식점,02-906-0100,서울 도봉구 창동 621-8,서울 도봉구 도봉로110길 46,127.0361552,37.64605184,http://place.map.kakao.com/1758307801,221,쌍문역맛있는김치찌개,0,0,#제로페이,,,,,,
5151,1793887154,뚜껑집부대찌개,"음식점 > 한식 > 찌개,전골",FD6,음식점,,서울 도봉구 도봉동 611-25,서울 도봉구 도봉로153길 26,127.0419656,37.67000702,http://place.map.kakao.com/1793887154,94,뚜껑집부대찌개,0,0,#제로페이,,,,,,
5152,1793887154,뚜껑집부대찌개,"음식점 > 한식 > 찌개,전골",FD6,음식점,,서울 도봉구 도봉동 611-25,서울 도봉구 도봉로153길 26,127.0419656,37.67000702,http://place.map.kakao.com/1793887154,94,뚜껑집부대찌개,0,0,#제로페이,,,,,,
2971,1861374118,명품찌개&찜,"음식점 > 한식 > 찌개,전골",FD6,음식점,02-900-0909,서울 도봉구 창동 562-10,서울 도봉구 덕릉로60다길 7,127.0400716,37.63841833,http://place.map.kakao.com/1861374118,686,명품찌개&찜,5,1,#제로페이,,,,,,
5216,1882920810,명동찌개마을 방학역점,"음식점 > 한식 > 찌개,전골",FD6,음식점,02-3491-6611,서울 도봉구 방학동 718-7,서울 도봉구 마들로 657,127.0451907,37.66865526,http://place.map.kakao.com/1882920810,121,명동찌개마을 방학역점,5,1,"#혼술, #제로페이",,,,,,
3904,1938661882,착한부대찌개,"음식점 > 한식 > 찌개,전골",FD6,음식점,02-902-0191,서울 도봉구 쌍문동 123-74,서울 도봉구 도봉로109길 46,127.0308391,37.6471129,http://place.map.kakao.com/1938661882,109,착한부대찌개,5,7,"#혼밥, #제로페이",,,,,,
